emp_id,emp_name,gender,department,location,manager_name,employment_type,language,joining_date,exit_date
1857,Employee_1857,M,Tech Support,Delhi,Amit Joshi,Full-time,Tamil,11/4/2020,
1858,Employee_1858,M,Tech Support,Bangalore,Rajesh Rao,Full-time,Hindi,12/11/2021,
1859,Employee_1859,F,Finance,Pune,Rahul Nair,Intern,Kannada,11/30/2022,
1860,Employee_1860,F,HR,Pune,Amit Joshi,Full-time,Telugu,9/25/2023,
1861,Employee_1861,M,HR,Pune,Rahul Nair,Full-time,Hindi,12/17/2020,
1862,Employee_1862,M,Operations,Mumbai,Rahul Nair,Full-time,Hindi,12/24/2021,12/9/2022
1863,Employee_1863,M,Marketing,Bangalore,Rajesh Rao,Full-time,Telugu,11/19/2023,
1864,Employee_1864,F,Marketing,Bangalore,Amit Joshi,Full-time,Marathi,3/22/2023,6/10/2024
1865,Employee_1865,M,Tech Support,Delhi,Amit Joshi,Full-time,Kannada,10/11/2021,
1866,Employee_1866,F,HR,Bangalore,Meena Das,Intern,Hindi,9/9/2021,4/2/2022
1867,Employee_1867,F,Operations,Chennai,Rahul Nair,Intern,Telugu,1/9/2020,
1868,Employee_1868,F,Tech Support,Chennai,Rajesh Rao,Intern,English,3/20/2023,
1869,Employee_1869,M,Tech Support,Hyderabad,Meena Das,Full-time,Tamil,10/12/2020,
1870,Employee_1870,M,Finance,Mumbai,Nisha Patel,Intern,Hindi,1/1/2022,8/25/2022
1871,Employee_1871,M,Finance,Delhi,Nisha Patel,Intern,Telugu,2/16/2020,11/13/2021
1872,Employee_1872,M,Operations,Pune,Meena Das,Full-time,Marathi,5/20/2023,
1873,Employee_1873,M,Tech Support,Pune,Rahul Nair,Intern,Tamil,5/25/2022,12/7/2023
1874,Employee_1874,F,HR,Pune,Nisha Patel,Intern,Marathi,2/22/2023,11/17/2024
1875,Employee_1875,M,Marketing,Bangalore,Rahul Nair,Intern,Kannada,4/28/2022,6/17/2024
1876,Employee_1876,F,Sales,Hyderabad,Meena Das,Intern,Tamil,11/17/2021,1/10/2024
1877,Employee_1877,M,Marketing,Bangalore,Meena Das,Intern,Kannada,12/24/2020,
1878,Employee_1878,F,HR,Mumbai,Meena Das,Full-time,English,10/1/2022,2/2/2024
1879,Employee_1879,F,Sales,Chennai,Rahul Nair,Intern,Hindi,1/6/2020,5/7/2021
1880,Employee_1880,M,Sales,Hyderabad,Rahul Nair,Intern,English,10/4/2022,
1881,Employee_1881,F,Finance,Delhi,Rahul Nair,Intern,Marathi,5/11/2023,
1882,Employee_1882,M,Tech Support,Bangalore,Amit Joshi,Full-time,Hindi,9/1/2020,10/10/2022
1883,Employee_1883,M,Tech Support,Bangalore,Rajesh Rao,Intern,Telugu,10/16/2021,
1884,Employee_1884,F,Sales,Pune,Rahul Nair,Full-time,Kannada,5/9/2022,
1885,Employee_1885,M,Sales,Mumbai,Nisha Patel,Intern,Telugu,1/31/2021,
1886,Employee_1886,F,Operations,Chennai,Rahul Nair,Full-time,Kannada,11/3/2023,
1887,Employee_1887,M,Marketing,Mumbai,Rahul Nair,Intern,Tamil,4/2/2023,2/23/2024
1888,Employee_1888,M,Marketing,Bangalore,Amit Joshi,Full-time,Hindi,4/23/2022,4/4/2023
1889,Employee_1889,M,HR,Delhi,Rajesh Rao,Full-time,Hindi,2/18/2023,
1890,Employee_1890,F,Operations,Pune,Nisha Patel,Intern,Kannada,2/5/2020,
1891,Employee_1891,F,Marketing,Chennai,Rahul Nair,Full-time,Marathi,12/7/2022,
1892,Employee_1892,M,Operations,Bangalore,Rahul Nair,Full-time,Hindi,8/30/2020,2/6/2023
1893,Employee_1893,F,Operations,Hyderabad,Rajesh Rao,Full-time,Tamil,9/23/2020,
1894,Employee_1894,M,Operations,Mumbai,Amit Joshi,Full-time,Tamil,6/2/2022,3/19/2023
1895,Employee_1895,M,Sales,Pune,Rajesh Rao,Full-time,English,8/31/2020,
1896,Employee_1896,M,Operations,Pune,Rajesh Rao,Full-time,Hindi,5/17/2023,6/4/2024
1897,Employee_1897,F,Tech Support,Bangalore,Amit Joshi,Full-time,Kannada,7/22/2021,
1898,Employee_1898,M,Finance,Bangalore,Nisha Patel,Intern,Hindi,3/13/2023,
1899,Employee_1899,M,Finance,Chennai,Meena Das,Intern,Marathi,1/5/2023,10/13/2023
1900,Employee_1900,M,Marketing,Pune,Meena Das,Intern,Hindi,4/22/2023,
1901,Employee_1901,F,Sales,Delhi,Rajesh Rao,Full-time,Tamil,11/19/2022,9/10/2023
1902,Employee_1902,M,Sales,Pune,Meena Das,Full-time,Tamil,1/9/2022,
1903,Employee_1903,F,Operations,Delhi,Nisha Patel,Intern,Telugu,8/3/2021,
1904,Employee_1904,F,Operations,Pune,Nisha Patel,Full-time,Marathi,5/26/2022,2/1/2023
1905,Employee_1905,F,HR,Mumbai,Rajesh Rao,Full-time,Hindi,10/3/2022,
1906,Employee_1906,M,Operations,Bangalore,Rajesh Rao,Intern,Hindi,3/19/2022,
1907,Employee_1907,M,Marketing,Delhi,Meena Das,Intern,Marathi,11/24/2021,7/10/2023
1908,Employee_1908,F,Tech Support,Delhi,Amit Joshi,Intern,Tamil,4/6/2023,
1909,Employee_1909,M,Sales,Pune,Meena Das,Intern,Hindi,11/13/2022,8/19/2024
1910,Employee_1910,M,Sales,Chennai,Rajesh Rao,Full-time,Tamil,7/10/2023,
1911,Employee_1911,F,Finance,Chennai,Rahul Nair,Full-time,Telugu,10/20/2023,10/17/2024
1912,Employee_1912,M,Operations,Mumbai,Meena Das,Intern,Hindi,6/27/2023,
1913,Employee_1913,F,Finance,Pune,Amit Joshi,Intern,Kannada,8/24/2021,
1914,Employee_1914,F,Sales,Delhi,Meena Das,Intern,Tamil,1/24/2023,8/24/2023
1915,Employee_1915,M,Marketing,Mumbai,Rahul Nair,Full-time,Tamil,6/25/2022,
1916,Employee_1916,F,Sales,Mumbai,Meena Das,Intern,Tamil,6/1/2022,12/31/2023
1917,Employee_1917,M,HR,Pune,Meena Das,Intern,Kannada,2/25/2023,
1918,Employee_1918,F,Sales,Hyderabad,Amit Joshi,Full-time,Hindi,10/17/2023,
1919,Employee_1919,M,Operations,Pune,Meena Das,Full-time,Tamil,1/20/2022,3/7/2024
1920,Employee_1920,F,Tech Support,Hyderabad,Nisha Patel,Full-time,Hindi,12/7/2021,
1921,Employee_1921,M,Tech Support,Hyderabad,Rahul Nair,Full-time,English,8/20/2023,5/12/2024
1922,Employee_1922,F,Finance,Mumbai,Meena Das,Intern,English,1/7/2023,10/19/2024
1923,Employee_1923,M,Tech Support,Delhi,Amit Joshi,Intern,Telugu,11/26/2023,
1924,Employee_1924,M,Operations,Chennai,Nisha Patel,Intern,Tamil,3/18/2023,
1925,Employee_1925,F,Marketing,Mumbai,Rahul Nair,Intern,Tamil,10/26/2022,
1926,Employee_1926,M,Finance,Bangalore,Rahul Nair,Intern,English,2/17/2021,
1927,Employee_1927,F,Marketing,Mumbai,Rajesh Rao,Full-time,Kannada,8/31/2021,
1928,Employee_1928,F,HR,Bangalore,Rahul Nair,Full-time,Marathi,11/20/2021,12/20/2023
1929,Employee_1929,F,HR,Chennai,Amit Joshi,Intern,Hindi,9/10/2021,
1930,Employee_1930,F,Operations,Mumbai,Nisha Patel,Full-time,Marathi,4/28/2022,
1931,Employee_1931,F,Marketing,Chennai,Meena Das,Intern,Marathi,11/23/2022,
1932,Employee_1932,F,Finance,Chennai,Rajesh Rao,Full-time,Telugu,12/27/2022,
1933,Employee_1933,F,HR,Delhi,Rahul Nair,Full-time,Marathi,8/5/2022,7/5/2023
1934,Employee_1934,F,Tech Support,Chennai,Nisha Patel,Intern,Marathi,2/20/2021,
1935,Employee_1935,M,Marketing,Bangalore,Rajesh Rao,Full-time,Telugu,5/16/2023,7/13/2024
1936,Employee_1936,F,HR,Chennai,Rajesh Rao,Full-time,Hindi,8/8/2022,
1937,Employee_1937,F,Operations,Mumbai,Nisha Patel,Full-time,Marathi,7/12/2021,9/29/2022
1938,Employee_1938,M,Sales,Pune,Amit Joshi,Intern,English,9/22/2022,
1939,Employee_1939,M,HR,Chennai,Nisha Patel,Full-time,English,4/13/2022,
1940,Employee_1940,M,Finance,Chennai,Amit Joshi,Intern,Tamil,3/15/2023,
1941,Employee_1941,F,Tech Support,Mumbai,Meena Das,Full-time,Tamil,7/3/2020,5/4/2021
1942,Employee_1942,M,Tech Support,Delhi,Meena Das,Intern,Kannada,3/22/2021,3/16/2022
1943,Employee_1943,F,Operations,Hyderabad,Rahul Nair,Intern,Tamil,4/24/2020,
1944,Employee_1944,M,Tech Support,Delhi,Rahul Nair,Intern,English,10/30/2023,
1945,Employee_1945,M,Operations,Chennai,Rajesh Rao,Full-time,Telugu,8/14/2023,
1946,Employee_1946,F,Operations,Hyderabad,Amit Joshi,Full-time,Tamil,2/5/2023,
1947,Employee_1947,F,Tech Support,Hyderabad,Nisha Patel,Intern,Hindi,3/6/2022,10/9/2023
1948,Employee_1948,F,Operations,Delhi,Rajesh Rao,Intern,English,11/24/2020,
1949,Employee_1949,F,Tech Support,Chennai,Meena Das,Full-time,Hindi,10/3/2022,
1950,Employee_1950,F,HR,Mumbai,Amit Joshi,Intern,Tamil,6/18/2021,
1951,Employee_1951,M,Operations,Delhi,Nisha Patel,Full-time,Tamil,11/24/2023,7/14/2024
1952,Employee_1952,F,Finance,Hyderabad,Rajesh Rao,Full-time,Hindi,2/13/2021,
1953,Employee_1953,M,Finance,Chennai,Meena Das,Intern,Tamil,11/23/2022,
1954,Employee_1954,M,Tech Support,Bangalore,Amit Joshi,Intern,Telugu,9/6/2022,
1955,Employee_1955,M,HR,Delhi,Amit Joshi,Full-time,English,2/10/2021,8/20/2022
1956,Employee_1956,M,Sales,Delhi,Nisha Patel,Intern,Marathi,2/17/2020,
1957,Employee_1957,F,Finance,Pune,Nisha Patel,Full-time,Telugu,12/11/2020,3/3/2023
1958,Employee_1958,M,Sales,Chennai,Amit Joshi,Intern,Tamil,12/14/2020,
1959,Employee_1959,M,Operations,Bangalore,Nisha Patel,Intern,Telugu,10/11/2023,
1960,Employee_1960,M,Finance,Bangalore,Rahul Nair,Full-time,Tamil,10/9/2022,6/21/2024
1961,Employee_1961,M,Sales,Pune,Rahul Nair,Full-time,Kannada,1/4/2021,
1962,Employee_1962,F,Finance,Chennai,Meena Das,Full-time,English,7/12/2022,
1963,Employee_1963,F,Operations,Bangalore,Meena Das,Intern,Marathi,8/18/2022,1/11/2024
1964,Employee_1964,M,Sales,Pune,Nisha Patel,Intern,Telugu,5/8/2023,2/9/2024
1965,Employee_1965,M,Sales,Pune,Amit Joshi,Intern,Telugu,5/26/2023,
1966,Employee_1966,M,Finance,Hyderabad,Amit Joshi,Full-time,Telugu,3/19/2022,
1967,Employee_1967,F,HR,Bangalore,Rajesh Rao,Intern,Marathi,12/13/2020,
1968,Employee_1968,F,Sales,Pune,Rajesh Rao,Full-time,Tamil,12/22/2022,
1969,Employee_1969,F,Tech Support,Pune,Amit Joshi,Intern,Kannada,7/29/2021,
1970,Employee_1970,M,Tech Support,Chennai,Meena Das,Full-time,Kannada,10/3/2021,
1971,Employee_1971,F,Sales,Bangalore,Nisha Patel,Full-time,Hindi,9/8/2023,
1972,Employee_1972,M,Operations,Delhi,Meena Das,Full-time,Tamil,1/10/2021,4/1/2022
1973,Employee_1973,F,HR,Delhi,Rajesh Rao,Full-time,English,3/24/2020,
1974,Employee_1974,M,Marketing,Chennai,Amit Joshi,Intern,Kannada,12/16/2021,3/31/2023
1975,Employee_1975,M,Finance,Mumbai,Nisha Patel,Intern,English,9/20/2023,
1976,Employee_1976,M,Tech Support,Hyderabad,Rahul Nair,Full-time,Tamil,5/19/2021,
1977,Employee_1977,M,Tech Support,Bangalore,Rajesh Rao,Full-time,Tamil,2/4/2022,
1978,Employee_1978,F,Finance,Chennai,Rajesh Rao,Intern,English,9/12/2023,
1979,Employee_1979,F,Tech Support,Chennai,Amit Joshi,Full-time,Hindi,9/5/2023,
1980,Employee_1980,F,Tech Support,Hyderabad,Rajesh Rao,Intern,English,4/9/2020,
1981,Employee_1981,F,Sales,Hyderabad,Nisha Patel,Full-time,Tamil,3/27/2022,5/26/2023
1982,Employee_1982,M,Sales,Pune,Meena Das,Intern,Marathi,4/4/2022,7/31/2024
1983,Employee_1983,M,Tech Support,Chennai,Rajesh Rao,Intern,Kannada,9/27/2021,
1984,Employee_1984,F,HR,Pune,Amit Joshi,Intern,English,2/13/2021,
1985,Employee_1985,M,HR,Chennai,Meena Das,Full-time,English,5/15/2022,
1986,Employee_1986,M,Operations,Chennai,Nisha Patel,Intern,Kannada,11/17/2022,9/1/2024
1987,Employee_1987,M,Tech Support,Delhi,Meena Das,Full-time,Tamil,7/13/2023,
1988,Employee_1988,F,Marketing,Mumbai,Meena Das,Intern,Kannada,9/7/2021,7/14/2022
1989,Employee_1989,M,Finance,Hyderabad,Amit Joshi,Intern,Tamil,4/7/2020,
1990,Employee_1990,F,Tech Support,Pune,Amit Joshi,Full-time,Kannada,7/12/2020,
1991,Employee_1991,F,Marketing,Bangalore,Meena Das,Full-time,English,2/3/2020,6/9/2022
1992,Employee_1992,F,Tech Support,Mumbai,Meena Das,Intern,Kannada,5/2/2022,
1993,Employee_1993,M,Marketing,Hyderabad,Amit Joshi,Intern,Marathi,6/26/2021,7/2/2022
1994,Employee_1994,M,Sales,Delhi,Rajesh Rao,Full-time,Hindi,8/5/2020,
1995,Employee_1995,F,Operations,Chennai,Amit Joshi,Intern,Telugu,9/5/2023,
1996,Employee_1996,F,Operations,Chennai,Meena Das,Intern,English,6/20/2023,
1997,Employee_1997,M,Sales,Chennai,Nisha Patel,Full-time,Hindi,9/13/2020,9/23/2021
1998,Employee_1998,M,HR,Chennai,Amit Joshi,Full-time,English,9/12/2022,
1999,Employee_1999,M,HR,Delhi,Rajesh Rao,Full-time,Hindi,9/8/2021,
2000,Employee_2000,F,HR,Delhi,Rajesh Rao,Intern,Kannada,11/8/2020,
2001,Employee_2001,F,Sales,Pune,Rajesh Rao,Full-time,Marathi,5/11/2021,6/13/2023
2002,Employee_2002,F,Operations,Mumbai,Amit Joshi,Intern,English,6/3/2022,
2003,Employee_2003,F,Marketing,Chennai,Rajesh Rao,Full-time,Tamil,9/25/2022,8/30/2024
2004,Employee_2004,F,Operations,Delhi,Meena Das,Full-time,Tamil,3/26/2023,11/26/2023
2005,Employee_2005,F,HR,Chennai,Meena Das,Full-time,Hindi,6/29/2023,
2006,Employee_2006,F,Tech Support,Delhi,Nisha Patel,Full-time,Kannada,8/12/2021,
2007,Employee_2007,F,Marketing,Pune,Meena Das,Intern,Marathi,11/3/2023,
2008,Employee_2008,F,Marketing,Mumbai,Nisha Patel,Intern,Marathi,8/29/2023,
2009,Employee_2009,M,Marketing,Bangalore,Nisha Patel,Intern,English,6/25/2020,
2010,Employee_2010,F,Tech Support,Bangalore,Nisha Patel,Full-time,English,5/1/2022,
2011,Employee_2011,F,Operations,Bangalore,Nisha Patel,Full-time,English,1/4/2022,
2012,Employee_2012,M,Sales,Mumbai,Nisha Patel,Intern,Telugu,11/22/2021,
2013,Employee_2013,M,Finance,Pune,Nisha Patel,Full-time,Marathi,11/27/2021,
2014,Employee_2014,F,HR,Hyderabad,Rajesh Rao,Full-time,Kannada,4/13/2020,
2015,Employee_2015,M,Operations,Hyderabad,Nisha Patel,Intern,Hindi,3/26/2020,
2016,Employee_2016,F,Operations,Hyderabad,Nisha Patel,Intern,Telugu,8/21/2021,
2017,Employee_2017,F,HR,Hyderabad,Nisha Patel,Intern,Telugu,10/9/2020,10/30/2021
2018,Employee_2018,M,Tech Support,Pune,Meena Das,Intern,Marathi,8/10/2021,
2019,Employee_2019,F,Marketing,Bangalore,Meena Das,Intern,Tamil,9/23/2023,
2020,Employee_2020,F,Sales,Delhi,Nisha Patel,Full-time,Marathi,7/28/2022,
2021,Employee_2021,M,Tech Support,Pune,Meena Das,Full-time,Tamil,11/25/2022,
2022,Employee_2022,M,Finance,Hyderabad,Amit Joshi,Intern,Tamil,5/5/2020,12/8/2020
2023,Employee_2023,F,Operations,Chennai,Rahul Nair,Intern,English,4/3/2022,
2024,Employee_2024,M,Operations,Delhi,Meena Das,Full-time,Kannada,7/26/2021,
2025,Employee_2025,F,Operations,Pune,Meena Das,Full-time,Telugu,7/2/2023,
2026,Employee_2026,F,Operations,Chennai,Nisha Patel,Intern,Hindi,6/21/2020,11/25/2021
2027,Employee_2027,F,Finance,Pune,Nisha Patel,Full-time,English,7/9/2020,
2028,Employee_2028,M,Tech Support,Chennai,Meena Das,Full-time,Marathi,1/10/2023,
2029,Employee_2029,F,Operations,Mumbai,Rahul Nair,Full-time,English,5/2/2020,
2030,Employee_2030,F,Tech Support,Mumbai,Rajesh Rao,Intern,Telugu,8/26/2023,
2031,Employee_2031,M,Tech Support,Pune,Rahul Nair,Full-time,Marathi,4/28/2021,
2032,Employee_2032,M,Sales,Pune,Amit Joshi,Full-time,Telugu,2/12/2022,
2033,Employee_2033,F,Sales,Hyderabad,Rajesh Rao,Intern,Hindi,7/19/2022,3/25/2024
2034,Employee_2034,F,Operations,Mumbai,Meena Das,Intern,Telugu,9/2/2022,5/19/2023
2035,Employee_2035,F,HR,Chennai,Meena Das,Intern,Hindi,4/11/2023,
2036,Employee_2036,F,Operations,Delhi,Nisha Patel,Full-time,Marathi,10/22/2020,
2037,Employee_2037,M,Operations,Bangalore,Amit Joshi,Intern,English,3/11/2021,
2038,Employee_2038,M,Sales,Pune,Amit Joshi,Intern,English,5/17/2023,
2039,Employee_2039,F,Tech Support,Pune,Rahul Nair,Intern,English,12/6/2022,6/18/2024
2040,Employee_2040,F,Sales,Pune,Rahul Nair,Full-time,Hindi,10/19/2020,12/11/2022
2041,Employee_2041,F,Sales,Hyderabad,Meena Das,Intern,Kannada,9/28/2022,10/7/2024
2042,Employee_2042,F,HR,Delhi,Amit Joshi,Full-time,Hindi,9/26/2021,
2043,Employee_2043,F,Operations,Delhi,Nisha Patel,Intern,English,10/30/2022,
2044,Employee_2044,F,HR,Bangalore,Meena Das,Intern,Kannada,7/3/2023,
2045,Employee_2045,F,Operations,Pune,Rajesh Rao,Full-time,Marathi,4/3/2020,
2046,Employee_2046,F,Finance,Chennai,Rajesh Rao,Full-time,Hindi,2/20/2020,
2047,Employee_2047,M,Finance,Mumbai,Nisha Patel,Intern,Kannada,6/21/2023,
2048,Employee_2048,M,Sales,Pune,Nisha Patel,Full-time,Marathi,2/8/2020,2/1/2022
2049,Employee_2049,F,HR,Mumbai,Rajesh Rao,Intern,English,4/1/2023,
2050,Employee_2050,F,Sales,Mumbai,Rahul Nair,Intern,Telugu,11/27/2021,
2051,Employee_2051,M,Tech Support,Bangalore,Nisha Patel,Intern,English,7/5/2020,4/12/2021
2052,Employee_2052,M,Sales,Mumbai,Rahul Nair,Full-time,English,11/11/2020,7/1/2022
2053,Employee_2053,F,Marketing,Delhi,Rahul Nair,Intern,Tamil,4/29/2020,2/4/2021
2054,Employee_2054,M,HR,Mumbai,Amit Joshi,Intern,English,9/4/2020,11/3/2021
2055,Employee_2055,F,Sales,Delhi,Rajesh Rao,Intern,Marathi,7/5/2021,4/21/2023
2056,Employee_2056,M,Tech Support,Mumbai,Amit Joshi,Full-time,Hindi,4/23/2021,
2057,Employee_2057,M,Tech Support,Mumbai,Meena Das,Intern,English,2/10/2023,
2058,Employee_2058,M,Tech Support,Mumbai,Nisha Patel,Full-time,Kannada,7/26/2023,
2059,Employee_2059,F,Sales,Hyderabad,Meena Das,Intern,Marathi,5/17/2022,
2060,Employee_2060,F,Finance,Pune,Meena Das,Intern,Marathi,12/8/2020,10/12/2022
2061,Employee_2061,F,Sales,Bangalore,Amit Joshi,Full-time,Telugu,3/11/2021,
2062,Employee_2062,M,Operations,Mumbai,Rahul Nair,Intern,Hindi,7/2/2020,5/3/2021
2063,Employee_2063,F,Operations,Pune,Rahul Nair,Intern,Telugu,6/4/2023,
2064,Employee_2064,F,Tech Support,Bangalore,Meena Das,Intern,English,5/18/2021,
2065,Employee_2065,F,Sales,Hyderabad,Nisha Patel,Intern,Kannada,11/17/2023,5/17/2024
2066,Employee_2066,F,Finance,Hyderabad,Rajesh Rao,Full-time,Marathi,11/27/2023,
2067,Employee_2067,F,HR,Mumbai,Rahul Nair,Intern,Hindi,6/30/2022,
2068,Employee_2068,M,HR,Hyderabad,Nisha Patel,Full-time,Telugu,1/18/2020,7/30/2021
2069,Employee_2069,F,Marketing,Hyderabad,Amit Joshi,Intern,Marathi,10/25/2023,
2070,Employee_2070,F,Sales,Pune,Meena Das,Full-time,English,3/28/2021,2/11/2023
2071,Employee_2071,F,Sales,Pune,Amit Joshi,Intern,Hindi,2/5/2021,
2072,Employee_2072,M,Sales,Mumbai,Nisha Patel,Full-time,Hindi,2/4/2023,
2073,Employee_2073,M,Finance,Chennai,Rahul Nair,Full-time,Marathi,6/15/2021,
2074,Employee_2074,F,Operations,Mumbai,Meena Das,Full-time,Tamil,2/17/2020,
2075,Employee_2075,M,Tech Support,Delhi,Meena Das,Intern,English,8/5/2023,
2076,Employee_2076,F,Tech Support,Mumbai,Rajesh Rao,Full-time,English,10/24/2023,
2077,Employee_2077,F,Tech Support,Hyderabad,Meena Das,Full-time,Telugu,7/23/2021,
2078,Employee_2078,M,Operations,Bangalore,Meena Das,Full-time,Hindi,6/16/2020,
2079,Employee_2079,M,Operations,Chennai,Rajesh Rao,Full-time,Tamil,2/7/2021,6/20/2022
2080,Employee_2080,F,Tech Support,Bangalore,Rajesh Rao,Intern,Hindi,6/3/2022,
2081,Employee_2081,F,Finance,Bangalore,Rajesh Rao,Intern,English,11/28/2021,
2082,Employee_2082,M,Sales,Hyderabad,Rajesh Rao,Intern,Telugu,7/4/2023,
2083,Employee_2083,M,HR,Hyderabad,Rahul Nair,Intern,English,11/21/2023,9/26/2024
2084,Employee_2084,M,Tech Support,Delhi,Meena Das,Full-time,Kannada,7/27/2020,
2085,Employee_2085,M,HR,Delhi,Meena Das,Intern,Kannada,4/21/2022,6/22/2024
2086,Employee_2086,M,HR,Mumbai,Rahul Nair,Full-time,English,6/22/2023,
2087,Employee_2087,M,Finance,Bangalore,Amit Joshi,Intern,Telugu,7/29/2020,4/4/2021
2088,Employee_2088,F,Marketing,Bangalore,Nisha Patel,Full-time,English,5/12/2022,
2089,Employee_2089,F,Tech Support,Mumbai,Amit Joshi,Full-time,Hindi,9/18/2020,6/6/2022
2090,Employee_2090,F,Tech Support,Hyderabad,Amit Joshi,Full-time,English,8/19/2022,2/1/2024
2091,Employee_2091,M,HR,Pune,Nisha Patel,Full-time,Marathi,5/1/2021,
2092,Employee_2092,F,Marketing,Chennai,Meena Das,Intern,Kannada,2/16/2021,
2093,Employee_2093,F,Finance,Pune,Meena Das,Intern,Hindi,11/19/2023,
2094,Employee_2094,M,HR,Bangalore,Rajesh Rao,Full-time,Marathi,8/2/2020,
2095,Employee_2095,M,Marketing,Delhi,Rahul Nair,Intern,Hindi,4/16/2021,
2096,Employee_2096,F,Sales,Hyderabad,Rahul Nair,Full-time,Kannada,3/30/2022,10/2/2022
2097,Employee_2097,M,Operations,Mumbai,Rahul Nair,Full-time,English,8/23/2020,5/15/2022
2098,Employee_2098,M,Tech Support,Chennai,Nisha Patel,Intern,Kannada,2/11/2021,2/4/2022
2099,Employee_2099,M,Tech Support,Hyderabad,Rajesh Rao,Full-time,Tamil,5/18/2021,12/6/2021
2100,Employee_2100,M,Tech Support,Bangalore,Rahul Nair,Intern,Hindi,9/3/2023,
2101,Employee_2101,M,Finance,Mumbai,Meena Das,Full-time,English,1/27/2022,
2102,Employee_2102,M,Marketing,Bangalore,Amit Joshi,Intern,Marathi,10/22/2020,
2103,Employee_2103,M,Sales,Mumbai,Amit Joshi,Full-time,Kannada,2/5/2022,10/17/2023
2104,Employee_2104,F,Marketing,Hyderabad,Rahul Nair,Full-time,Kannada,8/25/2021,
2105,Employee_2105,M,Operations,Hyderabad,Meena Das,Full-time,Hindi,4/11/2023,
2106,Employee_2106,F,HR,Mumbai,Meena Das,Full-time,Telugu,11/7/2022,
2107,Employee_2107,F,Operations,Delhi,Meena Das,Intern,Kannada,2/4/2022,
2108,Employee_2108,M,Marketing,Bangalore,Nisha Patel,Intern,Hindi,4/1/2022,
2109,Employee_2109,F,Finance,Bangalore,Rahul Nair,Intern,Kannada,3/21/2022,11/26/2023
2110,Employee_2110,F,HR,Mumbai,Rahul Nair,Full-time,Kannada,6/22/2020,3/15/2021
2111,Employee_2111,F,HR,Delhi,Meena Das,Intern,Tamil,3/25/2020,
2112,Employee_2112,F,Tech Support,Delhi,Rajesh Rao,Full-time,Tamil,1/22/2022,
2113,Employee_2113,F,Sales,Pune,Amit Joshi,Full-time,Telugu,4/23/2021,1/5/2022
2114,Employee_2114,F,Sales,Mumbai,Nisha Patel,Intern,Hindi,4/11/2021,12/20/2021
2115,Employee_2115,F,Marketing,Chennai,Amit Joshi,Full-time,Marathi,10/14/2023,
2116,Employee_2116,M,Tech Support,Pune,Rahul Nair,Intern,Tamil,1/17/2023,
2117,Employee_2117,M,HR,Chennai,Amit Joshi,Full-time,Tamil,4/2/2023,
2118,Employee_2118,F,Marketing,Mumbai,Amit Joshi,Intern,Marathi,4/11/2021,5/10/2022
2119,Employee_2119,F,Marketing,Delhi,Meena Das,Full-time,Tamil,8/2/2022,4/26/2023
2120,Employee_2120,M,Tech Support,Bangalore,Amit Joshi,Full-time,Telugu,7/10/2022,
2121,Employee_2121,F,Tech Support,Bangalore,Meena Das,Intern,Marathi,1/20/2020,
2122,Employee_2122,F,Tech Support,Mumbai,Rajesh Rao,Full-time,Hindi,4/6/2022,
2123,Employee_2123,F,Finance,Chennai,Amit Joshi,Intern,Tamil,11/10/2020,
2124,Employee_2124,M,Finance,Delhi,Nisha Patel,Intern,English,2/22/2021,
2125,Employee_2125,F,Operations,Pune,Rajesh Rao,Full-time,English,11/4/2021,
2126,Employee_2126,M,Operations,Mumbai,Meena Das,Full-time,Hindi,10/14/2023,
2127,Employee_2127,F,Marketing,Bangalore,Rahul Nair,Full-time,Tamil,2/11/2021,9/9/2022
2128,Employee_2128,M,Tech Support,Delhi,Meena Das,Full-time,English,4/27/2020,11/4/2020
2129,Employee_2129,F,Operations,Hyderabad,Meena Das,Full-time,Hindi,9/21/2020,
2130,Employee_2130,F,Marketing,Mumbai,Amit Joshi,Intern,Kannada,2/25/2021,7/5/2023
2131,Employee_2131,F,Tech Support,Bangalore,Rajesh Rao,Full-time,Tamil,2/19/2021,
2132,Employee_2132,M,Finance,Pune,Amit Joshi,Intern,Tamil,5/11/2020,
2133,Employee_2133,M,Tech Support,Chennai,Meena Das,Intern,Marathi,8/5/2022,
2134,Employee_2134,F,Marketing,Bangalore,Amit Joshi,Intern,Tamil,9/1/2021,8/26/2022
2135,Employee_2135,M,Operations,Mumbai,Rajesh Rao,Intern,Marathi,2/26/2022,
2136,Employee_2136,F,Operations,Mumbai,Rahul Nair,Full-time,Marathi,3/30/2020,3/6/2021
2137,Employee_2137,F,Finance,Hyderabad,Rahul Nair,Full-time,English,3/20/2021,
2138,Employee_2138,F,HR,Delhi,Nisha Patel,Intern,Hindi,10/30/2022,
2139,Employee_2139,M,Operations,Chennai,Meena Das,Intern,Telugu,11/2/2022,5/28/2023
2140,Employee_2140,F,Sales,Hyderabad,Rahul Nair,Full-time,Marathi,3/28/2022,
2141,Employee_2141,F,HR,Hyderabad,Rajesh Rao,Full-time,Marathi,10/6/2020,7/23/2022
2142,Employee_2142,M,Marketing,Hyderabad,Amit Joshi,Full-time,Hindi,6/15/2022,9/23/2023
2143,Employee_2143,M,Sales,Chennai,Rajesh Rao,Intern,Hindi,8/25/2021,3/28/2023
